,restName,from,orderTime,extras,isDelivered,itemCount,sentBy,isPaid,paidBy,itemVal,closedBy,table,sendTime,closedAt,item,orderCaption,discount,discountAt,discountBy,discountPercentage
210,Vivaldi Harmony,adyan,2021-09-20 17:38:37.291000+00:00,[],True,2.0,gorkemk,True,cash,28.0,vharmonyadmin,d16,2021-09-20 17:42:46.638000+00:00,2021-09-20 18:23:43.823000+00:00,GELENEKSEL TÜRK KAHVESİ,sade,,,,
211,Vivaldi Özlüce,cozluceadmin,2021-09-20 17:38:49.769000+00:00,[],True,75.0,,True,card,22.5,cozluceadmin,b8,,2021-09-20 18:04:13.578000+00:00,EL YAPIMI BELÇİKA ÇİKOLATASI GR,,,,,
212,Vivaldi Görükle,vgorukle,2021-09-20 17:42:11.568000+00:00,[],True,1.0,,True,cash,12.0,vgorukle,b10,,2021-09-20 18:36:28.592000+00:00, ESPRESSO,,,,,
213,Vivaldi Görükle,vgorukle,2021-09-20 17:42:15.487000+00:00,[],True,1.0,,True,cash,5.0,vgorukle,b10,,2021-09-20 18:36:28.592000+00:00,SİYAH ÇAY,,,,,
214,Vivaldi Özlüce,cozluceadmin,2021-09-20 17:48:50.391000+00:00,[],True,40.0,,True,card,12.0,cozluceadmin,b8,,2021-09-20 18:04:13.578000+00:00,EL YAPIMI BELÇİKA ÇİKOLATASI GR,,,,,
215,Vivaldi Harmony,adyan,2021-09-20 17:49:02.756000+00:00,[],True,1.0,gorkemk,True,cash,15.0,vharmonyadmin,d18,2021-09-20 17:52:56.266999+00:00,2021-09-20 18:58:20.084000+00:00,DOUBLE ESPRESSO,,,,,
216,Vivaldi Harmony,adyan,2021-09-20 17:49:04.489000+00:00,[],True,1.0,gorkemk,True,cash,16.0,vharmonyadmin,d18,2021-09-20 17:52:57.056999+00:00,2021-09-20 18:58:20.084000+00:00,COFFEE LATTE,,,,,
217,Vivaldi Görükle,vgorukle,2021-09-20 17:49:05.050000+00:00,[],True,1.0,,True,card,5.0,vgorukle,b1,,2021-09-20 18:33:02.213000+00:00,SİYAH ÇAY,,,,,
218,Vivaldi Görükle,vgorukle,2021-09-20 17:49:06.093000+00:00,[],True,1.0,,True,card,5.0,vgorukle,b1,,2021-09-20 18:33:02.213000+00:00,SİYAH ÇAY,,,,,
219,Vivaldi Görükle,vgorukle,2021-09-20 17:49:15.763000+00:00,[],True,1.0,,True,cash,5.0,vgorukle,b4,,2021-09-20 18:03:17.192000+00:00,SİYAH ÇAY,,,,,
220,Vivaldi Görükle,vgorukle,2021-09-20 17:49:16.708000+00:00,[],True,1.0,,True,cash,5.0,vgorukle,b4,,2021-09-20 18:03:17.192000+00:00,SİYAH ÇAY,,,,,
221,Vivaldi Harmony,adyan,2021-09-20 17:50:02.267999+00:00,[],True,3.0,adyan,True,card,54.0,vharmonyadmin,s2,2021-09-20 17:55:06.601999+00:00,2021-09-20 17:58:09.066000+00:00,AŞK-I  REYHAN,k/ take away ,,,,
222,Vivaldi Harmony,vharmonyadmin,2021-09-20 17:50:25.659000+00:00,[],True,1.0,,True,card,30.0,vharmonyadmin,s2,,2021-09-20 17:58:09.066000+00:00,Vivaldi Bomba,,,,,
223,Vivaldi Harmony,vharmonyadmin,2021-09-20 17:50:42.808000+00:00,[],True,130.0,,True,card,39.0,vharmonyadmin,s2,,2021-09-20 17:58:09.066000+00:00,EL YAPIMI BELÇİKA ÇİKOLATASI GR,,,,,
224,Vivaldi Harmony,vharmonyadmin,2021-09-20 17:51:36.972000+00:00,[],True,1.0,,True,card,295.0,vharmonyadmin,s2,,2021-09-20 17:58:09.066000+00:00,BAHAR KUTU KOLEKSİYONU 1200GR LACİVERT,,,,,
225,Vivaldi Harmony,vharmonyadmin,2021-09-20 17:52:47.009000+00:00,[],True,45.0,,True,cash,13.5,vharmonyadmin,d18,,2021-09-20 18:58:20.084000+00:00,EL YAPIMI BELÇİKA ÇİKOLATASI GR,,,,,
226,Vivaldi Harmony,adyan,2021-09-20 17:55:36.684000+00:00,[],True,2.0,gorkemk,True,cash,10.0,vharmonyadmin,d18,2021-09-20 17:59:36.230999+00:00,2021-09-20 18:58:20.084000+00:00,SU,,,,,
227,Vivaldi Görükle,vgorukle,2021-09-20 17:56:07.880000+00:00,[],True,1.0,,True,cash,5.0,vgorukle,b2,,2021-09-20 17:56:50.951000+00:00,SİYAH ÇAY,,,,,
228,Vivaldi Görükle,vgorukle,2021-09-20 17:56:09.693000+00:00,[],True,1.0,,True,cash,5.0,vgorukle,b2,,2021-09-20 17:56:50.951000+00:00,SİYAH ÇAY,,,,,
229,Vivaldi Soğanlı,vivaldisoganli,2021-09-20 18:01:25.599999+00:00,[],True,1.0,,True,card,30.0,vivaldisoganli,b1,,2021-09-20 19:44:45.142999+00:00,VİVALDİ ÇİLEK,,,,,
230,Vivaldi Soğanlı,vivaldisoganli,2021-09-20 18:01:34.301000+00:00,[],True,1.0,,True,card,30.0,vivaldisoganli,b1,,2021-09-20 19:44:45.142999+00:00,VİVALDİ CUP (ÇİLEK/MUZ),,,,,
231,Vivaldi Görükle,vgorukle,2021-09-20 18:03:24.676000+00:00,[],True,1.0,,True,card,5.0,vgorukle,b1,,2021-09-20 18:33:02.213000+00:00,SİYAH ÇAY,,,,,
232,Vivaldi Görükle,vgorukle,2021-09-20 18:03:32.830000+00:00,[],True,1.0,,True,cash,5.0,vgorukle,b10,,2021-09-20 18:36:28.592000+00:00,SİYAH ÇAY,,,,,
233,Vivaldi Görükle,vgorukle,2021-09-20 18:03:42.593000+00:00,[],True,1.0,,True,cash,5.0,vgorukle,b10,,2021-09-20 18:36:28.592000+00:00,SU,,,,,
234,Vivaldi Görükle,vgorukle,2021-09-20 18:03:56.484000+00:00,[],True,1.0,,True,cash,15.0,vgorukle,b2,,2021-09-20 18:51:49.702000+00:00,FİLTRE KAHVE,,,,,
235,Vivaldi Görükle,vgorukle,2021-09-20 18:04:04.851000+00:00,[],True,1.0,,True,cash,16.0,vgorukle,b2,,2021-09-20 18:51:49.702000+00:00,COFFEE CORTADO ,,,,,
236,Vivaldi Özlüce,cozluceadmin,2021-09-20 18:08:18.385000+00:00,[],True,1.0,,True,card,30.0,cozluceadmin,b11,,2021-09-20 18:08:58.726000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
237,Vivaldi Özlüce,cozluceadmin,2021-09-20 18:08:29.107000+00:00,[],True,2.0,,True,card,36.0,cozluceadmin,b11,,2021-09-20 18:08:58.726000+00:00,EL YAPIMI LİMONATA,,,,,
238,Vivaldi Görükle,vgorukle,2021-09-20 18:08:35.893000+00:00,[],True,1.0,,True,cash,5.0,vgorukle,b10,,2021-09-20 18:36:28.592000+00:00,SİYAH ÇAY,,,,,
239,Vivaldi Harmony,adyan,2021-09-20 18:08:49.667000+00:00,[],True,1.0,adyan,True,cash,30.0,vharmonyadmin,d6,2021-09-20 18:13:20.075999+00:00,2021-09-20 18:21:28.930000+00:00,Vivaldi Brownie,,,,,
240,Vivaldi Harmony,adyan,2021-09-20 18:08:52.677000+00:00,[],True,1.0,adyan,True,cash,30.0,vharmonyadmin,d6,2021-09-20 18:12:59.246000+00:00,2021-09-20 18:21:28.930000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
241,Vivaldi Harmony,adyan,2021-09-20 18:08:59.265000+00:00,[],True,1.0,adyan,True,cash,14.0,vharmonyadmin,d6,2021-09-20 18:16:10.934000+00:00,2021-09-20 18:21:28.930000+00:00,GELENEKSEL TÜRK KAHVESİ,sade,,,,
242,Vivaldi Harmony,adyan,2021-09-20 18:09:01.863000+00:00,[],True,1.0,adyan,True,cash,5.0,vharmonyadmin,d6,2021-09-20 18:13:18.601000+00:00,2021-09-20 18:21:28.930000+00:00,SU,,,,,
243,Vivaldi Soğanlı,vivaldisoganli,2021-09-20 18:12:29.957999+00:00,[],True,1.0,,True,card,5.0,vivaldisoganli,b1,,2021-09-20 19:44:45.142999+00:00,SU,,,,,
244,Vivaldi Görükle,vgorukle,2021-09-20 18:16:41.880000+00:00,[],True,1.0,,True,card,5.0,vgorukle,b1,,2021-09-20 18:33:02.213000+00:00,SİYAH ÇAY,,,,,
245,Vivaldi Görükle,vgorukle,2021-09-20 18:16:43.296999+00:00,[],True,1.0,,True,card,5.0,vgorukle,b1,,2021-09-20 18:33:02.213000+00:00,SİYAH ÇAY,,,,,
246,Vivaldi Görükle,vgorukle,2021-09-20 18:16:51.134000+00:00,[],True,1.0,,True,card,5.0,vgorukle,b1,,2021-09-20 19:12:53.376000+00:00,SİYAH ÇAY,,,,,
247,Vivaldi Harmony,adyan,2021-09-20 18:18:01.598999+00:00,[],True,3.0,adyan,True,cash,15.0,vharmonyadmin,d2,2021-09-20 18:19:52.158999+00:00,2021-09-20 18:38:33.642000+00:00,SİYAH ÇAY,,,,,
248,Vivaldi Harmony,adyan,2021-09-20 18:21:59.031000+00:00,[],True,3.0,gorkemk,True,card,90.045,vharmonyadmin,d10,2021-09-20 18:27:25.621999+00:00,2021-09-20 19:30:52.662000+00:00,SAN SEBASTİAN CHEESECAKE,,True,2021-09-20 19:30:14.992000+00:00,vharmonyadmin,13.0
249,Vivaldi Harmony,adyan,2021-09-20 18:22:08.282000+00:00,[],True,1.0,gorkemk,True,cash,18.009,vharmonyadmin,d10,2021-09-20 18:29:09.230999+00:00,2021-09-20 19:30:44.127000+00:00,AŞK-I  REYHAN,,True,2021-09-20 19:30:14.992000+00:00,vharmonyadmin,13.0
250,Vivaldi Harmony,adyan,2021-09-20 18:22:37.050000+00:00,[],True,5.0,gorkemk,True,card,90.045,vharmonyadmin,d10,2021-09-20 18:29:10.747999+00:00,2021-09-20 19:30:52.662000+00:00,EL YAPIMI LİMONATA,k,True,2021-09-20 19:30:14.992000+00:00,vharmonyadmin,13.0
251,Vivaldi Harmony,adyan,2021-09-20 18:22:41.407000+00:00,[],True,3.0,gorkemk,True,cash,15.0075,vharmonyadmin,d10,2021-09-20 18:27:27.315000+00:00,2021-09-20 19:30:47.106000+00:00,SU,,True,2021-09-20 19:30:14.992000+00:00,vharmonyadmin,13.0
252,Vivaldi Harmony,adyan,2021-09-20 18:23:11.868000+00:00,[],True,1.0,gorkemk,True,cash,4.25,vharmonyadmin,d4,2021-09-20 18:24:49.776000+00:00,2021-09-20 18:49:25.711000+00:00,SU,,True,2021-09-20 18:47:28.524000+00:00,vharmonyadmin,15.0
253,Vivaldi Harmony,adyan,2021-09-20 18:23:15.569000+00:00,[],True,2.0,gorkemk,True,cash,11.9,vharmonyadmin,d4,2021-09-20 18:24:50.750000+00:00,2021-09-20 18:49:25.711000+00:00,SODA,,True,2021-09-20 18:47:28.524000+00:00,vharmonyadmin,15.0
254,Vivaldi Görükle,vgorukle,2021-09-20 18:29:33.968000+00:00,[],True,1.0,,True,card,30.0,vgorukle,b9,,2021-09-20 18:49:54.928000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
255,Vivaldi Görükle,vgorukle,2021-09-20 18:29:42.840000+00:00,[],True,1.0,,True,card,30.0,vgorukle,b9,,2021-09-20 18:49:54.928000+00:00,VİVALDİ MUZ,,,,,
256,Vivaldi Görükle,vgorukle,2021-09-20 18:29:46.437000+00:00,[],True,1.0,,True,card,5.0,vgorukle,b9,,2021-09-20 18:49:54.928000+00:00,SİYAH ÇAY,,,,,
257,Vivaldi Görükle,vgorukle,2021-09-20 18:30:12.207000+00:00,[],True,1.0,,True,card,30.0,vgorukle,b1,,2021-09-20 19:12:53.376000+00:00,VİVALDİ MUZ,,,,,
258,Vivaldi Görükle,vgorukle,2021-09-20 18:35:03.928000+00:00,[],True,1.0,,True,card,15.0,vgorukle,b1,,2021-09-20 19:12:53.376000+00:00,FİLTRE KAHVE,,,,,
259,Vivaldi Soğanlı,vivaldisoganli,2021-09-20 18:38:04.526000+00:00,[],True,2.0,,True,cash,10.0,vivaldisoganli,s6,,2021-09-20 19:43:44.098000+00:00,SİYAH ÇAY,,,,,
260,Vivaldi Görükle,vgorukle,2021-09-20 18:39:14.420000+00:00,[],True,1.0,,True,card,15.0,vgorukle,s1,,2021-09-20 19:07:46.448000+00:00,FİLTRE KAHVE,,,,,
261,Vivaldi Görükle,vgorukle,2021-09-20 18:39:19.278000+00:00,[],True,1.0,,True,card,16.0,vgorukle,s1,,2021-09-20 19:07:46.448000+00:00,COFFEE LATTE,,,,,
262,Vivaldi Görükle,vgorukle,2021-09-20 18:39:30.139000+00:00,[],True,50.0,,True,card,15.0,vgorukle,s1,,2021-09-20 19:07:46.448000+00:00,EL YAPIMI BELÇİKA ÇİKOLATASI GR,,,,,
263,Vivaldi Harmony,adyan,2021-09-20 18:42:14.659000+00:00,[],True,1.0,gorkemk,True,cash,15.0,vharmonyadmin,b4,2021-09-20 18:48:27.957999+00:00,2021-09-20 19:54:51.938000+00:00,DOUBLE ESPRESSO,,,,,
264,Vivaldi Harmony,adyan,2021-09-20 18:42:24.442000+00:00,[],True,1.0,gorkemk,True,cash,18.0,vharmonyadmin,b4,2021-09-20 18:48:30.305000+00:00,2021-09-20 19:54:51.938000+00:00,EL YAPIMI LİMONATA,k,,,,
265,Vivaldi Görükle,vgorukle,2021-09-20 18:42:40.188000+00:00,[],True,1.0,,True,card,5.0,vgorukle,b1,,2021-09-20 19:12:53.376000+00:00,SU,,,,,
266,Vivaldi Harmony,adyan,2021-09-20 18:42:53.122999+00:00,[],True,2.0,adyan,True,cash,10.0,vharmonyadmin,d17,2021-09-20 18:43:01.413000+00:00,2021-09-20 19:14:08.960000+00:00,SİYAH ÇAY,,,,,
267,Vivaldi Görükle,vgorukle,2021-09-20 18:43:02.401000+00:00,[],True,2.0,,True,card,10.0,vgorukle,b9,,2021-09-20 18:49:54.928000+00:00,SU,,,,,
268,Vivaldi Harmony,vharmonyadmin,2021-09-20 18:45:06.147000+00:00,[],True,1.0,,True,card,295.0,vharmonyadmin,a0,,2021-09-20 18:45:16.711000+00:00,BAHAR KUTU KOLEKSİYONU 1200GR KREM,,,,,
269,Vivaldi Özlüce,cozluceadmin,2021-09-20 18:49:11.228000+00:00,[],True,1.0,,True,card,5.0,cozluceadmin,d6,,2021-09-20 19:41:19.392000+00:00,SU,,,,,
270,Vivaldi Özlüce,cozluceadmin,2021-09-20 18:49:18.271000+00:00,[],True,2.0,,True,card,28.0,cozluceadmin,d6,,2021-09-20 19:41:19.392000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
271,Vivaldi Görükle,vgorukle,2021-09-20 18:50:06.135000+00:00,[],True,1.0,,True,card,18.0,vgorukle,b1,,2021-09-20 19:12:53.376000+00:00,EL YAPIMI LİMONATA,,,,,
272,Vivaldi Özlüce,cozluceadmin,2021-09-20 18:50:36.390000+00:00,[],True,1.0,,True,card,5.0,cozluceadmin,d6,,2021-09-20 19:41:19.392000+00:00,SU,,,,,
273,Vivaldi Harmony,adyan,2021-09-20 18:54:24.244999+00:00,[],True,1.0,gorkemk,True,cash,30.0,vharmonyadmin,b7,2021-09-20 19:00:49.993000+00:00,2021-09-20 19:18:19.221000+00:00,VİVALDİ CUP (ÇİLEK/MUZ),muz,,,,
274,Vivaldi Harmony,adyan,2021-09-20 18:54:29.036000+00:00,[],True,1.0,gorkemk,True,cash,30.0,vharmonyadmin,b7,2021-09-20 19:00:50.868999+00:00,2021-09-20 19:18:19.221000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
275,Vivaldi Harmony,adyan,2021-09-20 18:54:35.153000+00:00,[],True,2.0,gorkemk,True,cash,10.0,vharmonyadmin,b7,2021-09-20 19:00:51.743999+00:00,2021-09-20 19:18:19.221000+00:00,SİYAH ÇAY,,,,,
276,Vivaldi Harmony,adyan,2021-09-20 18:55:33.117000+00:00,[],True,1.0,gorkemk,True,cash,5.0,vharmonyadmin,d6,2021-09-20 19:00:52.510999+00:00,2021-09-20 19:13:19.549000+00:00,SİYAH ÇAY,,,,,
277,Vivaldi Harmony,adyan,2021-09-20 18:55:40.214999+00:00,[],True,1.0,gorkemk,True,cash,30.0,vharmonyadmin,d6,2021-09-20 19:00:53.276999+00:00,2021-09-20 19:13:19.549000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
278,Vivaldi Harmony,adyan,2021-09-20 19:00:55.971000+00:00,[],True,1.0,gorkemk,True,cash,30.015,vharmonyadmin,d16,2021-09-20 19:05:58.651999+00:00,2021-09-20 19:58:29.125000+00:00,SAN SEBASTİAN CHEESECAKE,,True,2021-09-20 19:58:24.438000+00:00,vharmonyadmin,13.0
279,Vivaldi Harmony,adyan,2021-09-20 19:01:03.492000+00:00,[],True,1.0,gorkemk,True,cash,14.007000000000001,vharmonyadmin,d16,2021-09-20 19:09:54.325999+00:00,2021-09-20 19:58:29.125000+00:00,GELENEKSEL TÜRK KAHVESİ,sade,True,2021-09-20 19:58:24.438000+00:00,vharmonyadmin,13.0
280,Vivaldi Harmony,adyan,2021-09-20 19:01:08.069000+00:00,[],True,1.0,gorkemk,True,cash,18.009,vharmonyadmin,d16,2021-09-20 19:07:55.671000+00:00,2021-09-20 19:58:29.125000+00:00,COFFEE DARK MOCHA,,True,2021-09-20 19:58:24.438000+00:00,vharmonyadmin,13.0
281,Vivaldi Harmony,adyan,2021-09-20 19:01:11.893000+00:00,[],True,1.0,gorkemk,True,cash,15.0075,vharmonyadmin,d16,2021-09-20 19:07:51.464999+00:00,2021-09-20 19:58:29.125000+00:00,ICE AMERİCANO ,,True,2021-09-20 19:58:24.438000+00:00,vharmonyadmin,13.0
282,Vivaldi Harmony,adyan,2021-09-20 19:01:16.854000+00:00,[],True,1.0,gorkemk,True,cash,30.015,vharmonyadmin,d16,2021-09-20 19:06:00.951999+00:00,2021-09-20 19:58:29.125000+00:00,Vivaldi Brownie,,True,2021-09-20 19:58:24.438000+00:00,vharmonyadmin,13.0
283,Vivaldi Harmony,adyan,2021-09-20 19:01:19.632000+00:00,[],True,1.0,gorkemk,True,cash,5.0024999999999995,vharmonyadmin,d16,2021-09-20 19:07:53.838999+00:00,2021-09-20 19:58:29.125000+00:00,SU,,True,2021-09-20 19:58:24.438000+00:00,vharmonyadmin,13.0
284,Vivaldi Özlüce,cozluceadmin,2021-09-20 19:01:22.617000+00:00,[],True,3.0,,True,cash,15.0,cozluceadmin,b4,,2021-09-20 19:25:17.756000+00:00,ÇAY,,,,,
285,Vivaldi Özlüce,cozluceadmin,2021-09-20 19:01:25.983000+00:00,[],True,3.0,,True,cash,15.0,cozluceadmin,b4,,2021-09-20 19:25:17.756000+00:00,SU,,,,,
286,Vivaldi Özlüce,cozluceadmin,2021-09-20 19:01:31.724000+00:00,[],True,2.0,,True,cash,60.0,cozluceadmin,b4,,2021-09-20 19:25:17.756000+00:00,VİVALDİ ÇİLEK,,,,,
287,Vivaldi Harmony,adyan,2021-09-20 19:02:09.752000+00:00,[],True,1.0,gorkemk,True,card,30.0,vharmonyadmin,d2,2021-09-20 19:05:56.667999+00:00,2021-09-20 20:01:48.374000+00:00,VİVALDİ CUP (ÇİLEK/MUZ),çilek ,,,,
288,Vivaldi Harmony,adyan,2021-09-20 19:02:20.187000+00:00,[],True,2.0,gorkemk,True,card,10.0,vharmonyadmin,d2,2021-09-20 19:09:56.224999+00:00,2021-09-20 20:01:48.374000+00:00,SİYAH ÇAY,,,,,
289,Vivaldi Özlüce,cozluceadmin,2021-09-20 19:03:15.555000+00:00,[],True,1.0,,True,cash,5.0,cozluceadmin,b8,,2021-09-20 19:39:02.507000+00:00,ÇAY,,,,,
290,Vivaldi Özlüce,cozluceadmin,2021-09-20 19:03:19.881000+00:00,[],True,1.0,,True,cash,14.0,cozluceadmin,b8,,2021-09-20 19:39:02.507000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
291,Vivaldi Özlüce,cozluceadmin,2021-09-20 19:03:25.543000+00:00,[],True,1.0,,True,cash,5.0,cozluceadmin,b8,,2021-09-20 19:39:02.507000+00:00,SU,,,,,
292,Vivaldi Özlüce,cozluceadmin,2021-09-20 19:03:34.539000+00:00,[],True,1.0,,True,cash,30.0,cozluceadmin,b8,,2021-09-20 19:39:02.507000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
293,Vivaldi Harmony,adyan,2021-09-20 19:04:00.200000+00:00,[],True,1.0,adyan,True,cash,5.0,vharmonyadmin,b7,2021-09-20 19:04:12.164999+00:00,2021-09-20 19:18:19.221000+00:00,SU,,,,,
294,Vivaldi Harmony,adyan,2021-09-20 19:04:58.342000+00:00,[],True,1.0,gorkemk,True,cash,14.0,vharmonyadmin,b2,2021-09-20 19:09:55.382999+00:00,2021-09-20 19:16:05.520000+00:00,GELENEKSEL TÜRK KAHVESİ,şekerli ,,,,
295,Vivaldi Harmony,adyan,2021-09-20 19:05:09.441999+00:00,[],True,1.0,gorkemk,True,cash,30.0,vharmonyadmin,b2,2021-09-20 19:07:48.938999+00:00,2021-09-20 19:16:05.520000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
296,Vivaldi Özlüce,cozluceadmin,2021-09-20 19:10:00.352000+00:00,[],True,1.0,,True,cash,5.0,cozluceadmin,b4,,2021-09-20 19:25:17.756000+00:00,SU,,,,,
297,Vivaldi Görükle,vgorukle,2021-09-20 19:13:48.193000+00:00,[],True,1.0,,True,cash,14.4,vgorukle,b7,,2021-09-20 19:14:47.847000+00:00,Reyhan Suyu,,True,2021-09-20 19:14:12.242000+00:00,vgorukle,20.0
298,Vivaldi Görükle,vgorukle,2021-09-20 19:13:49.349000+00:00,[],True,1.0,,True,cash,14.4,vgorukle,b7,,2021-09-20 19:14:47.847000+00:00,Reyhan Suyu,,True,2021-09-20 19:14:12.242000+00:00,vgorukle,20.0
299,Vivaldi Harmony,adyan,2021-09-20 19:13:55.790999+00:00,[],True,1.0,adyan,True,cash,5.0,vharmonyadmin,b2,2021-09-20 19:13:59.000999+00:00,2021-09-20 19:16:05.520000+00:00,SU,,,,,
300,Vivaldi Harmony,adyan,2021-09-20 19:14:54.687000+00:00,[],True,1.0,adyan,True,cash,5.0,vharmonyadmin,b2,2021-09-20 19:14:59.927000+00:00,2021-09-20 19:16:05.520000+00:00,SU,,,,,
301,Vivaldi Harmony,adyan,2021-09-20 19:15:32.611000+00:00,[],True,1.0,gorkemk,True,cash,30.0,vharmonyadmin,d1,2021-09-20 19:17:53.769999+00:00,2021-09-20 19:33:19.674000+00:00,Vivaldi Brownie,,,,,
302,Vivaldi Harmony,adyan,2021-09-20 19:15:58.418999+00:00,[],True,1.0,gorkemk,True,cash,5.0,vharmonyadmin,d1,2021-09-20 19:17:54.543999+00:00,2021-09-20 19:33:19.674000+00:00,SİYAH ÇAY,,,,,
303,Vivaldi Harmony,adyan,2021-09-20 19:16:08.059000+00:00,[],True,1.0,gorkemk,True,cash,5.0,vharmonyadmin,d1,2021-09-20 19:17:55.354000+00:00,2021-09-20 19:33:19.674000+00:00,SİYAH ÇAY,,,,,
304,Vivaldi Harmony,adyan,2021-09-20 19:16:37.710999+00:00,[],True,2.0,gorkemk,True,cash,6.0,vharmonyadmin,d5,2021-09-20 19:17:57.434999+00:00,2021-09-20 19:57:16.209000+00:00,SİYAH ÇAY,1 açk ,True,2021-09-20 19:57:11.403000+00:00,vharmonyadmin,40.0
305,Vivaldi Harmony,adyan,2021-09-20 19:17:51.141000+00:00,[],True,1.0,adyan,True,cash,5.0,vharmonyadmin,b2,2021-09-20 19:17:54.815000+00:00,2021-09-20 19:16:05.520000+00:00,SU,,,,,
306,Vivaldi Harmony,adyan,2021-09-20 19:18:28.111999+00:00,[],True,2.0,gorkemk,True,cash,10.0,vharmonyadmin,s6,2021-09-20 19:20:35.561000+00:00,2021-09-20 19:53:17.841000+00:00,SİYAH ÇAY,,,,,
307,Vivaldi Harmony,adyan,2021-09-20 19:18:32.894999+00:00,[],True,1.0,gorkemk,True,cash,14.0,vharmonyadmin,s6,2021-09-20 19:20:37.303999+00:00,2021-09-20 19:53:17.841000+00:00,GELENEKSEL TÜRK KAHVESİ,sade ,,,,
308,Vivaldi Harmony,adyan,2021-09-20 19:18:38.177999+00:00,[],True,1.0,gorkemk,True,cash,30.0,vharmonyadmin,s6,2021-09-20 19:20:38.371000+00:00,2021-09-20 19:53:17.841000+00:00,VİVALDİ ÇİLEK,,,,,
309,Vivaldi Harmony,adyan,2021-09-20 19:22:06.380000+00:00,[],True,1.0,gorkemk,True,card,30.0,vharmonyadmin,d2,2021-09-20 19:22:55.089999+00:00,2021-09-20 20:01:48.374000+00:00,VİVALDİ ÇİLEK,,,,,
310,Vivaldi Özlüce,cozluceadmin,2021-09-20 19:25:41.419000+00:00,[],True,2.0,,True,card,10.0,cozluceadmin,d6,,2021-09-20 19:41:19.392000+00:00,ÇAY,,,,,
311,Vivaldi Özlüce,cozluceadmin,2021-09-20 19:25:49.195000+00:00,[],True,1.0,,True,card,18.0,cozluceadmin,d6,,2021-09-20 19:41:19.392000+00:00,AŞK-I REYHAN,,,,,
312,Vivaldi Özlüce,cozluceadmin,2021-09-20 19:26:58.772000+00:00,[],True,1.0,,True,cash,5.0,cozluceadmin,b8,,2021-09-20 19:39:02.507000+00:00,SU,,,,,
313,Vivaldi Harmony,adyan,2021-09-20 19:27:43.703000+00:00,[],True,1.0,adyan,True,cash,5.0,vharmonyadmin,d1,2021-09-20 19:27:47.177000+00:00,2021-09-20 19:33:19.674000+00:00,SU,,,,,
314,Vivaldi Görükle,vgorukle,2021-09-20 19:28:54.910000+00:00,[],True,1.0,,True,cash,24.0,vgorukle,b8,,2021-09-20 19:29:27.562000+00:00,VİVALDİ ÇİLEK,,True,2021-09-20 19:29:03.372000+00:00,vgorukle,20.0
315,Vivaldi Görükle,vgorukle,2021-09-20 19:35:55.997000+00:00,[],True,1.0,,True,cash,5.0,vgorukle,b2,,2021-09-20 19:36:02.678000+00:00,SİYAH ÇAY,,,,,
316,Vivaldi Harmony,adyan,2021-09-20 19:36:18.960000+00:00,[],True,3.0,gorkemk,True,cash,9.0,vharmonyadmin,d5,2021-09-20 19:38:04.996999+00:00,2021-09-20 19:57:16.209000+00:00,SİYAH ÇAY,,True,2021-09-20 19:57:11.403000+00:00,vharmonyadmin,40.0
317,Vivaldi Harmony,adyan,2021-09-20 19:39:03.561000+00:00,[],True,2.0,adyan,True,cash,10.0,vharmonyadmin,s6,2021-09-20 19:39:12.783999+00:00,2021-09-20 19:53:17.841000+00:00,SİYAH ÇAY,,,,,
318,Vivaldi Özlüce,cozluceadmin,2021-09-20 19:40:56.602000+00:00,[],True,90.0,,True,card,27.0,cozluceadmin,d6,,2021-09-20 19:41:19.392000+00:00,EL YAPIMI BELÇİKA ÇİKOLATASI GR,,,,,
319,Vivaldi Özlüce,cozluceadmin,2021-09-20 19:43:01.289000+00:00,[],True,1.0,,True,cash,25.5,cozluceadmin,b8,,2021-09-20 19:58:33.849000+00:00,VİVALDİ BOMBA,,True,2021-09-20 19:58:02.132000+00:00,cozluceadmin,15.0
320,Vivaldi Soğanlı,vivaldisoganli,2021-09-20 19:43:54.509999+00:00,[],True,2.0,,True,card,10.0,vivaldisoganli,b1,,2021-09-20 19:44:45.142999+00:00,SİYAH ÇAY,,,,,
321,Vivaldi Harmony,adyan,2021-09-20 19:55:03.694999+00:00,[],True,1.0,adyan,True,cash,5.0,vharmonyadmin,b4,2021-09-20 19:55:10.796999+00:00,2021-09-20 19:54:51.938000+00:00,SU,,,,,
322,Vivaldi Görükle,vgorukle,2021-09-20 20:05:46.412000+00:00,[],True,1.0,,True,card,30.0,vgorukle,b8,,2021-09-20 20:11:17.520000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
323,Vivaldi Görükle,vgorukle,2021-09-20 20:05:48.309000+00:00,[],True,1.0,,True,card,30.0,vgorukle,b8,,2021-09-20 20:11:17.520000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
